procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0 1111872 187752000  30308 772643968    0    0     0     0 12323 6331  3  0 96  0  0
 6  0 1111872 187752976  30308 772643968    0    0     0   150 12239 5666  3  0 97  0  0
 6  0 1111872 187752480  30308 772643968    0    0     0    18 29232 5499  4  0 96  0  0
 6  0 1111872 187752544  30308 772643968    0    0     0     0 11238 4687  3  0 97  0  0
 6  0 1111872 187752752  30308 772643968    0    0     0     2 11636 5003  3  0 97  0  0
 7  0 1111872 187742640  30308 772643968    0    0     0     0 12340 5896  3  0 96  0  0
 6  0 1111872 188086288  30308 772645056    0    0     0    52 18070 14978  2  0 97  0  0
 6  0 1111872 187812192  30308 772645056    0    0     0  1288 11908 4169  2  0 98  0  0
 7  0 1111872 187816592  30308 772645056    0    0     0    12 11615 4935  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1111872 187828416  30308 772645056    0    0     0     0 12726 5365  4  0 96  0  0
 6  0 1111872 187820320  30308 772645120    0    0     0    14 13629 6811  4  0 96  0  0
 6  0 1111872 187820608  30308 772645120    0    0     0     0 11947 4908  3  0 96  0  0
135  0 1111872 187820192  30308 772645120    0    0     0     0 12188 4751  4  0 96  0  0
 6  0 1111872 187820240  30308 772645120    0    0     0  3860 14239 6864  3  0 97  0  0
 6  0 1111872 187820016  30308 772645120    0    0     0     0 11671 5258  3  0 97  0  0
 8  0 1111872 187788464  30308 772645120    0    0     0   169 35495 19227  4  0 95  0  0
134  0 1111872 187795296  30308 772644992    0    0     0  1758 23872 19498  4  0 95  0  0
 9  0 1111872 187795904  30308 772644992    0    0     0   427 61077 26840 18  1 82  0  0
59  0 1111872 187796272  30308 772644992    0    0     0    80 64033 26607 19  1 80  0  0
262  0 1111872 187284752  30308 772644992    0    0     0  1919 103727 26057 25  1 73  0  0
 8  0 1111872 187795616  30308 772644992    0    0     0    18 49646 16512 15  1 84  0  0
 9  0 1111872 187779376  30308 772645056    0    0     0   198 14884 9211  3  0 96  0  0
 7  0 1111872 187764672  30308 772644992    0    0     0    61 12823 5238  4  0 96  0  0
 7  0 1111872 187763808  30308 772645056    0    0     0    13 15638 5710  4  0 96  0  0
 8  0 1111872 187775872  30308 772645056    0    0     0   118 14423 7639  4  0 96  0  0
 6  0 1111872 187770160  30308 772645056    0    0     0    31 15667 7998  4  0 96  0  0
 6  0 1111872 187812256  30308 772645056    0    0     0 348406 21437 8928  3  0 96  0  0
 8  0 1111872 187811696  30308 772645056    0    0     0    21 11570 4383  3  0 97  0  0
 6  0 1111872 187811680  30308 772645056    0    0     0     0 21342 4803  4  0 96  0  0
 7  0 1111872 187812720  30308 772645056    0    0     0     0 11115 4581  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1111872 187812912  30308 772645056    0    0     0     0 12539 4887  3  0 96  0  0
 6  0 1111872 187812960  30308 772645056    0    0     0     0 14718 6814  4  0 96  0  0
 6  0 1111872 187812816  30308 772645056    0    0     0   194 11287 4390  3  0 97  0  0
 6  0 1111872 187812880  30308 772645056    0    0     0     0 13098 4680  4  0 96  0  0
 6  0 1111872 187813040  30308 772645056    0    0     0     0 12750 4955  4  0 96  0  0
 6  0 1111872 187838304  30308 772645120    0    0     0     0 11728 6170  3  0 97  0  0
 6  0 1111872 187837600  30308 772645120    0    0     0     0 11208 5101  3  0 97  0  0
 6  0 1111872 187837568  30308 772645120    0    0     0    48 13241 5434  4  0 96  0  0
 6  0 1111872 187837184  30308 772645120    0    0     0   168 12180 4640  3  0 97  0  0
 6  0 1111872 187843264  30308 772645120    0    0     0     0 11514 5927  3  0 97  0  0
 6  0 1111872 187843264  30308 772645120    0    0     0   115 12145 4695  4  0 96  0  0
 6  0 1111872 187842704  30308 772645120    0    0     0    20 11606 5470  3  0 97  0  0
133  0 1111872 187842864  30308 772645120    0    0     0    48 77594 17008 21  0 79  0  0
 6  0 1111872 187842848  30308 772645120    0    0     0   267 60045 17023 19  0 81  0  0
 6  0 1111872 187845088  30308 772645120    0    0     0     3 66090 10649 22  1 77  0  0
 6  0 1111872 187842720  30308 772645120    0    0     0  3970 11500 4688  3  0 97  0  0
 6  0 1111872 187842128  30308 772645120    0    0     0    18 13014 5979  4  0 96  0  0
 6  0 1111872 187842832  30308 772645120    0    0     0   423 11105 4550  3  0 97  0  0
 6  0 1111872 187842864  30308 772645120    0    0     0    17 15666 4812  3  0 97  0  0
 6  0 1111872 187841344  30308 772645120    0    0     0  3320 17846 5419  4  0 96  0  0
 6  0 1111872 187841408  30308 772645120    0    0     0  2852 10949 4568  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1111872 187842528  30308 772645184    0    0     0   165 11395 5338  3  0 97  0  0
 6  0 1111872 187842400  30308 772645184    0    0     0     3 12036 4400  4  0 96  0  0
 6  0 1111872 187842720  30308 772645184    0    0     0    10 12132 5033  3  0 97  0  0
 6  0 1111872 187841616  30308 772645184    0    0     0     0 12436 4920  4  0 96  0  0
 6  0 1111872 187842720  30308 772645184    0    0     0     0 10728 4222  3  0 97  0  0
 9  0 1111872 187843072  30308 772645184    0    0     0    96 12816 5980  3  0 97  0  0
 6  0 1111872 187841456  30308 772645248    0    0     0     0 15546 10495  4  0 96  0  0
 6  0 1111872 187841072  30308 772645248    0    0     0   182 11349 4541  3  0 97  0  0
 6  0 1111872 187841696  30308 772645248    0    0     0    52 11219 4344  3  0 97  0  0
 6  0 1111872 187841744  30308 772645248    0    0     0     0 11891 4523  4  0 96  0  0
 7  0 1111872 187841136  30308 772645248    0    0     0   200 12151 5933  3  0 97  0  0
 6  0 1111872 187841936  30308 772645248    0    0     0     0 12525 5374  3  0 97  0  0
 6  0 1111872 187842224  30308 772645248    0    0     0     0 12732 4736  4  0 96  0  0
 6  0 1111872 187841600  30308 772645248    0    0     0   137 11205 4373  3  0 97  0  0
80  0 1111872 187841808  30308 772645248    0    0     0    65 41588 11921 13  0 87  0  0
 7  0 1111872 187841040  30308 772645248    0    0     0  2053 56388 16566 18  0 81  0  0
 6  0 1111872 187835040  30308 772645248    0    0     0    18 56118 13198 16  0 84  0  0
 6  0 1111872 187846592  30308 772645248    0    0     0    12 52730 7972 18  1 82  0  0
 7  0 1111872 187844608  30308 772645312    0    0     0     0 12745 5233  4  0 96  0  0
 6  0 1111872 187844608  30308 772645312    0    0     0   131 10859 4575  3  0 97  0  0
 8  0 1111872 187843664  30308 772645312    0    0     0   130 11135 5305  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1111872 187815872  30308 772645312    0    0     0    21 11512 4448  3  0 97  0  0
 6  0 1111872 188105712  30308 772646336    0    0     0     0 18355 15558  2  0 97  0  0
 7  0 1111872 187766000  30308 772646464    0    0     0     0 12529 4480  2  0 98  0  0
 6  0 1111872 187728768  30308 772646528    0    0     0   236 36272 26130  4  1 95  0  0
 7  0 1111872 187743936  30308 772646592    0    0     0  1452 19045 18558  3  0 96  0  0
 7  0 1111872 187742720  30308 772646592    0    0     0 347784 26105 17059  4  1 96  0  0
 7  0 1111872 187742112  30308 772646592    0    0     0   611 18708 17597  3  0 96  0  0
 7  0 1111872 187739424  30308 772646592    0    0     0  1854 19128 18187  3  0 96  0  0
 6  0 1111872 187744512  30308 772646528    0    0     0   384 20268 16163  4  0 96  0  0
 6  0 1111872 187746560  30308 772646528    0    0     0     0 12218 6117  3  0 97  0  0
 6  0 1111872 187746592  30308 772646528    0    0     0    66 13241 6891  4  0 96  0  0
 6  0 1111872 187746176  30308 772646528    0    0     0    10 14213 5789  4  0 96  0  0
 6  0 1111872 187757152  30308 772646528    0    0     0     0 12346 6258  3  0 97  0  0
 6  0 1111872 187761776  30308 772646528    0    0     0    32 13911 6786  4  0 96  0  0
 6  0 1111872 187764192  30308 772646528    0    0     0     0 13479 7194  3  0 97  0  0
 6  0 1111872 187763552  30308 772646528    0    0     0   633 11720 6291  3  0 97  0  0
 6  0 1111872 187762592  30308 772646528    0    0     0     3 12506 5650  4  0 96  0  0
 6  0 1111872 187763072  30308 772646528    0    0     0     0 11934 5723  3  0 97  0  0
133  0 1111872 187763168  30308 772646528    0    0     0     0 12082 7075  3  0 97  0  0
 7  0 1111872 187763216  30308 772646528    0    0     0     0 11952 5486  3  0 96  0  0
134  0 1111872 187761952  30308 772646528    0    0     0  1612 60328 17889 18  0 82  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
133  0 1111872 187762976  30308 772646592    0    0     0     2 66626 17719 22  0 78  0  0
 7  0 1111872 187763536  30308 772646592    0    0     0     0 46683 9127 16  1 84  0  0
 6  0 1111872 187763296  30308 772646592    0    0     0     0 11543 5457  3  0 97  0  0
 6  0 1111872 187763760  30308 772646592    0    0     0     0 11385 5766  3  0 97  0  0
 6  0 1111872 187763872  30308 772646592    0    0     0  2002 13333 7339  4  0 96  0  0
 7  0 1111872 187777056  30308 772646592    0    0     0    32 11815 5893  3  0 97  0  0
 6  0 1111872 187777792  30308 772646592    0    0     0   133 11466 5692  3  0 97  0  0
 6  0 1111872 187777968  30308 772646592    0    0     0   107 12625 6038  4  0 96  0  0
 6  0 1111872 187772848  30308 772646592    0    0     0     3 12040 7730  3  0 97  0  0
 6  0 1111872 187770240  30308 772646592    0    0     0    11 11852 6619  3  0 97  0  0
 6  0 1111872 187770240  30308 772646592    0    0     0   132 13364 6084  4  0 96  0  0
 6  0 1111872 187770304  30308 772646592    0    0     0     0 11539 5702  3  0 97  0  0
 6  0 1111872 187771296  30308 772646592    0    0     0   250 13832 6233  4  0 96  0  0
 6  0 1111872 187772384  30308 772646656    0    0     0     0 12261 7587  3  0 97  0  0
 6  0 1111872 187770976  30308 772646656    0    0     0     0 11785 6610  3  0 97  0  0
 6  0 1111872 187773728  30308 772646656    0    0     0   695 15332 7938  4  0 96  0  0
 6  0 1111872 187771440  30308 772646656    0    0     0    74 11680 6205  3  0 97  0  0
 7  0 1111872 187771472  30308 772646656    0    0     0  3288 11700 5875  3  0 97  0  0
 6  0 1111872 187771696  30308 772646656    0    0     0     0 12900 6143  4  0 96  0  0
134  0 1111872 187770576  30308 772646656    0    0     0     0 22417 9093  7  0 93  0  0
133  0 1111872 187771472  30308 772646656    0    0     0   153 56393 16655 17  0 82  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
133  0 1111872 187771392  30308 772646656    0    0     0  1535 50508 14611 16  0 84  0  0
133  0 1111872 187116960  30308 772646656    0    0     0     0 75602 14165 25  1 74  0  0
 6  0 1111872 187769632  30308 772646656    0    0     0     0 13191 7043  3  0 97  0  0
 7  0 1111872 187771024  30308 772646656    0    0     0     0 13513 7182  4  0 96  0  0
 6  0 1111872 187770992  30308 772646656    0    0     0     0 11802 5853  3  0 97  0  0
 6  0 1111872 187771040  30308 772646656    0    0     0   322 11664 5895  3  0 97  0  0
 6  0 1111872 187770240  30308 772646720    0    0     0    18 13313 6512  4  0 96  0  0
 6  0 1111872 187769984  30308 772646720    0    0     0     0 11698 6278  3  0 97  0  0
 8  0 1111872 187769472  30308 772646720    0    0     0     0 14346 7154  4  0 96  0  0
 6  0 1111872 187767552  30308 772646720    0    0     0     0 13868 9342  3  0 97  0  0
 6  0 1111872 187767584  30308 772646720    0    0     0    44 11300 5532  3  0 97  0  0
 6  0 1111872 187767216  30308 772646720    0    0     0  2315 13293 6395  4  0 96  0  0
 6  0 1111872 187767248  30308 772646720    0    0     0     3 11438 5553  3  0 97  0  0
 7  0 1111872 187586672  30308 772646720    0    0     0     0 14951 5842  4  0 96  0  0
 7  0 1111872 187777120  30308 772646784    0    0     0 347792 18636 7720  3  0 97  0  0
 6  0 1111872 187778144  30308 772646784    0    0     0    18 11624 5935  3  0 97  0  0
 6  0 1111872 187765904  30308 772646784    0    0     0   220 14007 7374  4  0 96  0  0
 6  0 1111872 187765504  30308 772646784    0    0     0   144 11188 5462  3  0 97  0  0
 7  0 1111872 187765520  30308 772646784    0    0     0    12 11641 5547  3  0 97  0  0
 6  0 1111872 187764368  30308 772646784    0    0     0     0 13418 7133  4  0 96  0  0
 7  0 1111872 187764048  30308 772646784    0    0     0    16 11635 5721  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
134  0 1111872 187741120  30308 772646784    0    0     0   230 33849 26421  4  1 96  0  0
 8  0 1111872 187739648  30308 772646848    0    0     0    72 22496 18505  5  0 95  0  0
 7  0 1111872 187703712  30308 772646848    0    0     0  1588 22483 20226  3  1 97  0  0
 7  0 1111872 188070864  30308 772647872    0    0     0   472 26104 27744  2  1 97  0  0
 8  0 1111872 187801824  30308 772648000    0    0     0    36 19348 15964  2  1 97  0  0
 7  0 1111872 187804832  30308 772648000    0    0     0   305 38390 16784 11  0 89  0  0
 9  0 1111872 187804960  30308 772648000    0    0     0     0 53709 15979 17  0 83  0  0
133  0 1111872 187805056  30308 772648000    0    0     0   177 63183 17734 19  0 81  0  0
 6  0 1111872 187868928  30308 772648000    0    0     0     7 56440 10938 18  1 81  0  0
 6  0 1111872 187867760  30308 772648000    0    0     0     0 17834 4457  4  0 96  0  0
 6  0 1111872 187871552  30308 772648000    0    0     0    64 13538 7461  3  0 97  0  0
 7  0 1111872 187870768  30308 772648064    0    0     0     0 12133 5218  3  0 97  0  0
 6  0 1111872 187872272  30308 772648064    0    0     0     0 12490 4450  4  0 96  0  0
 6  0 1111872 187872608  30308 772648064    0    0     0   690 12459 5342  3  0 97  0  0
 6  0 1111872 187871600  30308 772648064    0    0     0     0 11196 4438  3  0 97  0  0
 6  0 1111872 187849280  30308 772648064    0    0     0  4716 13629 5130  4  0 96  0  0
 6  0 1111872 187849600  30308 772648064    0    0     0     0 10903 3944  3  0 97  0  0
 6  0 1111872 187850208  30308 772648064    0    0     0     0 11055 3974  3  0 97  0  0
 6  0 1111872 187848928  30308 772648064    0    0     0     0 15293 6804  4  0 96  0  0
 6  0 1111872 187849344  30308 772648064    0    0     0     2 11332 4119  3  0 97  0  0
 6  0 1111872 187850064  30308 772648128    0    0     0   376 12410 4372  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1111872 187849216  30308 772648128    0    0     0     0 11090 3935  3  0 97  0  0
 6  0 1111872 187849856  30308 772648128    0    0     0     0 12044 6157  3  0 97  0  0
 6  0 1111872 187865568  30308 772648128    0    0     0    12 13166 5375  4  0 96  0  0
 6  0 1111872 187866960  30308 772648128    0    0     0     0 11100 4112  3  0 97  0  0
 6  0 1111872 187867232  30308 772648128    0    0     0   246 10906 3980  3  0 97  0  0
 6  0 1111872 187868288  30308 772648128    0    0     0    21 12781 4716  4  0 96  0  0
 6  0 1111872 187868288  30308 772648128    0    0     0     0 10946 3815  3  0 97  0  0
 8  0 1111872 187862016  30308 772647616    0    0     0  6706 12058 5533  3  0 97  0  0
 6  0 1111872 187859504  30308 772647936    0    0     0    18 18357 14035  4  0 95  0  0
 6  0 1111872 187860912  30308 772647936    0    0     0   106 11126 4536  3  0 97  0  0
 6  0 1111872 187861888  30308 772647936    0    0     0    18 11079 4225  3  0 97  0  0
 6  0 1111872 187861952  30308 772647936    0    0     0     0 13379 6287  4  0 96  0  0
 6  0 1111872 187859952  30308 772648000    0    0     0   506 23310 7912  7  0 93  0  0
 6  0 1111872 187862448  30308 772648000    0    0     0    68 52855 12102 17  1 82  0  0
 7  0 1111872 187871440  30308 772648000    0    0     0  3324 21208 11201  4  0 96  0  0
 6  0 1111872 187870096  30308 772648000    0    0     0   148 12386 5598  3  0 97  0  0
 6  0 1111872 187869152  30308 772648000    0    0     0     0 11111 4186  3  0 97  0  0
 6  0 1111872 187868608  30308 772648000    0    0     0    12 13861 7581  4  0 96  0  0
 6  0 1111872 187867632  30308 772648000    0    0     0     0 11112 4236  3  0 97  0  0
 6  0 1111872 187868352  30308 772648000    0    0     0     0 12471 4426  4  0 96  0  0
 8  0 1111872 187867968  30308 772648000    0    0     0   582 12029 5164  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1111872 187869104  30308 772648000    0    0     0     0 11827 4667  3  0 97  0  0
133  0 1111872 187489120  30308 772701440    0    0     0     0 37501 10952 12  0 88  0  0
 6  0 1111872 187813584  30308 772702208    0    0     0 347841 85099 18830 21  1 78  0  0
133  0 1111872 187814192  30308 772701952    0    0     0     0 61179 13207 16  0 84  0  0
 6  0 1111872 187818368  30308 772701952    0    0     0     0 98825 6600 18  1 81  0  0
 7  0 1111872 187815216  30308 772701952    0    0     0     0 11592 4191  3  0 97  0  0
 8  0 1111872 187813568  30308 772701952    0    0     0     0 12934 5089  3  0 97  0  0
 7  0 1111872 187814368  30308 772701952    0    0     0    14 13201 5518  4  0 96  0  0
 6  0 1111872 187815296  30308 772701952    0    0     0   132 15621 4694  3  0 97  0  0
 6  0 1111872 187814848  30308 772701952    0    0     0     3 12077 4549  4  0 96  0  0
 6  0 1111872 187814176  30308 772701952    0    0     0     0 11480 4350  3  0 97  0  0
 8  0 1111872 187825008  30308 772701952    0    0     0    12 11818 4635  3  0 97  0  0
 6  0 1111872 187818448  30308 772701952    0    0     0    56 13765 7346  4  0 96  0  0
 7  0 1111872 187816224  30308 772702016    0    0     0   165 12530 7375  3  0 97  0  0
 6  0 1111872 187815488  30308 772702016    0    0     0     3 11551 4841  3  0 97  0  0
 6  0 1111872 187816400  30308 772702016    0    0     0     0 12549 4651  4  0 96  0  0
 6  0 1111872 187816208  30308 772702016    0    0     0     0 11661 5251  3  0 97  0  0
 6  0 1111872 187816112  30308 772702016    0    0     0    32 12306 4920  4  0 96  0  0
 7  0 1111872 187786672  30308 772702016    0    0     0   148 27650 19779  4  0 96  0  0
 6  0 1111872 187790496  30308 772702080    0    0     0 57637 21528 19196  3  0 96  0  0
 7  0 1111872 187790016  30308 772702080    0    0     0  1568 19679 18183  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 1111872 187787152  30308 772702080    0    0     0   484 18621 18407  3  0 96  0  0
 9  0 1111872 187778816  30308 772702080    0    0     0    11 19852 14668  4  0 95  0  0
 6  0 1111872 187795904  30308 772702080    0    0     0   502 18785 16660  4  0 96  0  0
 6  0 1111872 187796336  30308 772702080    0    0     0    18 11387 5296  3  0 97  0  0
 6  0 1111872 187794608  30308 772702144    0    0     0   150 17123 13630  2  0 97  0  0
 6  0 1111872 187792288  30308 772703232    0    0     0    24 10412 4230  2  0 98  0  0
 6  0 1111872 187738176  30308 772703232    0    0     0     0 27508 5968  3  0 97  0  0
 6  0 1111872 187738976  30308 772703232    0    0     0     0 48430 15430 15  0 84  0  0
 6  0 1111872 187742144  30308 772703232    0    0     0     0 60890 18303 19  0 80  0  0
 6  0 1111872 187745856  30308 772703296    0    0     0  5070 77411 15150 25  1 74  0  0
133  0 1111872 187744496  30308 772703296    0    0     0    20 12046 5201  3  0 97  0  0
 6  0 1111872 187744336  30308 772703296    0    0     0   658 16668 5259  3  0 96  0  0
 6  0 1111872 187744592  30308 772703296    0    0     0     0 10914 5062  3  0 97  0  0
 6  0 1111872 187744448  30308 772703296    0    0     0     0 12187 4723  4  0 96  0  0
 6  0 1111872 187742688  30308 772703296    0    0     0  1518 12439 6580  3  0 97  0  0
 6  0 1111872 187742880  30308 772703296    0    0     0    18 11543 4977  3  0 97  0  0
 6  0 1111872 187741888  30308 772703296    0    0     0     0 14400 6250  4  0 96  0  0
 6  0 1111872 187716688  30308 772703296    0    0     0     2 12046 5442  3  0 97  0  0
 6  0 1111872 187742656  30308 772703296    0    0    40     0 13440 4414  4  0 96  0  0
 6  0 1111872 187741792  30308 772703296    0    0     0     0 13610 5604  4  0 96  0  0
 6  0 1111872 187757008  30308 772703360    0    0     0   188 11142 4296  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1111872 187756832  30308 772703360    0    0     0   144 12329 4667  4  0 96  0  0
 6  0 1111872 187752416  30308 772703360    0    0     0    99 11344 4967  3  0 97  0  0
 6  0 1111872 187752352  30308 772703360    0    0     0    56 11968 5315  3  0 97  0  0
 6  0 1111872 187752416  30308 772703360    0    0     0     0 12048 4506  4  0 96  0  0
 7  0 1111872 187752320  30308 772703360    0    0     0    18 12030 4794  3  0 97  0  0
 6  0 1111872 187750864  30308 772703360    0    0     0   136 11337 5885  3  0 97  0  0
 6  0 1111872 187748976  30308 772703360    0    0     0   268 13423 5715  4  0 96  0  0
 6  0 1111872 187747840  30308 772703360    0    0     0     0 11011 4090  3  0 97  0  0
 7  0 1111872 187747856  30308 772703360    0    0     0     0 11483 3895  3  0 97  0  0
 6  0 1111872 187749072  30308 772703360    0    0     0   489 48286 13506 15  0 84  0  0
 6  0 1111872 187748992  30308 772703360    0    0     0   235 48033 13775 15  0 85  0  0
133  0 1111872 187748960  30308 772703424    0    0     0 351112 72267 18496 21  1 78  0  0
 6  0 1111872 187751104  30308 772703424    0    0     0    18 54543 5314 14  1 86  0  0
 7  0 1111872 187747888  30308 772703424    0    0     0     0 12506 4797  4  0 96  0  0
 7  0 1111872 187747648  30308 772703424    0    0     0    10 11600 4655  3  0 97  0  0
 6  0 1111872 187747056  30308 772703424    0    0     0    22 13121 6175  4  0 96  0  0
 8  0 1111872 187746608  30308 772703424    0    0     0     0 11303 4900  3  0 97  0  0
 6  0 1111872 187747648  30308 772703424    0    0     0    16 11358 4139  3  0 97  0  0
 6  0 1111872 187747200  30308 772703424    0    0     0     0 14141 5562  4  0 96  0  0
 6  0 1111872 187746304  30308 772703424    0    0     0     0 11458 4126  3  0 97  0  0
 6  0 1111872 187746112  30308 772703424    0    0     0    24 11035 4268  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1111872 187746624  30308 772703424    0    0     0    75 12652 6138  4  0 96  0  0
 7  0 1111872 187746912  30308 772703488    0    0     0   177 12307 5638  3  0 97  0  0
 6  0 1111872 187747024  30308 772703488    0    0     0     0 12546 4449  4  0 96  0  0
 6  0 1111872 187745264  30308 772703488    0    0    12     0 12134 4902  3  0 97  0  0
 7  0 1111872 187745120  30308 772703488    0    0     0     0 13601 5895  3  0 97  0  0
 7  0 1111872 187746032  30308 772703488    0    0     0  3578 23719 5546  4  0 96  0  0
 6  0 1111872 187744256  30308 772703488    0    0     0     5 11043 4935  3  0 97  0  0
 6  0 1111872 187744640  30308 772703488    0    0     0    24 10818 4044  3  0 97  0  0
 6  0 1111872 187755168  30308 772703488    0    0     0    10 26733 4841  4  0 96  0  0
 6  0 1111872 187755424  30308 772703488    0    0     0     0 11408 4635  3  0 97  0  0
 8  0 1111872 187753792  30308 772703488    0    0     0    90 18678 5143  4  0 96  0  0
 6  0 1111872 187751808  30308 772703488    0    0     0    18 26574 4122  4  0 96  0  0
 6  0 1111872 187752368  30308 772703488    0    0     0     0 14452 3949  3  0 97  0  0
 6  0 1111872 187751968  30308 772703488    0    0     0   122 69469 15022 18  0 81  0  0
 6  0 1111872 187750640  30308 772703488    0    0     0     0 79630 17893 23  0 77  0  0
 7  0 1111872 187721968  30308 772703616    0    0     0   352 113339 35772 23  1 75  0  0
134  0 1111872 187723616  30308 772703616    0    0     0    92 19710 19362  3  0 96  0  0
 8  0 1111872 187720752  30308 772703680    0    0     0     0 19382 18946  4  0 96  0  0
 7  0 1111872 187680624  30308 772703680    0    0     0   571 19396 16504  3  1 97  0  0
 7  0 1111872 188051648  30308 772704640    0    0     0  1784 22238 21173  2  1 97  0  0
 6  0 1111872 187784832  30308 772704640    0    0     0    12 15580 9644  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1111872 187786224  30308 772704640    0    0     0  3636 13523 6033  4  0 96  0  0
 6  0 1111872 187785088  30308 772704704    0    0     0    67 10909 4268  3  0 97  0  0
 6  0 1111872 187796608  30308 772704640    0    0     0    10 16616 5833  4  0 96  0  0
 6  0 1111872 187796912  30308 772704640    0    0     0     0 10828 4120  3  0 97  0  0
 6  0 1111872 187800336  30308 772704640    0    0     0     0 13445 6224  3  0 97  0  0
 6  0 1111872 187802096  30308 772704448    0    0     0   736 12944 5318  4  0 96  0  0
 6  0 1111872 187801296  30308 772704448    0    0     0     0 12050 4739  3  0 97  0  0
133  0 1111872 187801936  30308 772704448    0    0     0     0 12562 4373  4  0 96  0  0
 6  0 1111872 187802000  30308 772704448    0    0     0     0 11351 4757  3  0 97  0  0
 6  0 1111872 187802112  30308 772704448    0    0     0     0 10840 4151  3  0 97  0  0
 6  0 1111872 187801664  30308 772704448    0    0     0   122 12370 5184  4  0 96  0  0
 6  0 1111872 187801632  30308 772704448    0    0     0    10 10940 4027  3  0 97  0  0
 8  0 1111872 187801184  30308 772704512    0    0     0     0 12128 6324  3  0 97  0  0
 7  0 1111872 187801152  30308 772704512    0    0     0     0 12325 4382  4  0 96  0  0
 6  0 1111872 187801760  30308 772704512    0    0     0     0 12965 5294  3  0 97  0  0
262  0 1111872 187801168  30308 772704512    0    0     0   222 33888 10330 10  0 89  0  0
135  0 1111872 187801264  30308 772704512    0    0     0   103 86854 18761 20  1 80  0  0
 6  0 1111872 187813936  30308 772704512    0    0     0     9 57205 16977 18  0 82  0  0
 6  0 1111872 187816432  30308 772704512    0    0     0   160 61665 7004 18  1 81  0  0
 6  0 1111872 187814912  30308 772704512    0    0     0    96 19643 4887  4  0 96  0  0
 6  0 1111872 187811152  30308 772704512    0    0     0 347782 15213 5316  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1111872 187810992  30308 772704512    0    0     0    18 11270 4952  3  0 97  0  0
 6  0 1111872 187810992  30308 772704512    0    0     0     0 12588 4563  4  0 96  0  0
 6  0 1111872 187811040  30308 772704576    0    0     0     0 10896 3963  3  0 97  0  0
 6  0 1111872 187810432  30308 772704576    0    0     0   262 35518 5516  4  0 96  0  0
 6  0 1111872 187808832  30308 772704576    0    0     0     0 11469 5500  3  0 97  0  0
 6  0 1111872 187806944  30308 772704576    0    0     0     0 11467 4892  3  0 97  0  0
 6  0 1111872 187806192  30308 772704576    0    0     0     0 15403 4901  4  0 96  0  0
 6  0 1111872 187806128  30308 772704576    0    0     0   491 11028 5062  3  0 97  0  0
133  0 1111872 187841792  30308 772704576    0    0     0    32 12496 6468  4  0 96  0  0
 6  0 1111872 187807952  30308 772704576    0    0     0  3344 11645 5450  3  0 97  0  0
 6  0 1111872 187807904  30308 772704576    0    0     0     0 10856 4578  3  0 97  0  0
