video_id,stats.num_shots,stats.avg_shot_len_sec,stats.cuts_per_30s,stats.lighting.s_mean,stats.lighting.v_mean,stats.lighting.v_std,stats.movement_counts.static_shot,stats.movement_counts.pan_horizontal,stats.movement_counts.tilt_vertical,stats.movement_counts.dolly_in,stats.movement_counts.dolly_out,analysis.video_analysis.confidence_score,stats.editing_rhythm_guess,analysis.video_analysis.editing_rhythm,stats.lighting.quality,stats.lighting.condition,stats.lighting.color_temperature,analysis.video_analysis.color_tone,analysis.video_analysis.lighting_style,analysis.video_analysis.shot_types,analysis.video_analysis.camera_movements,analysis.video_analysis.composition_styles,analysis.video_analysis.overall_style,analysis.style_tags,label,label_str
7249015057235840264,1.0,17.983,0.0,0.263,0.584,0.306,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7249101736969948462,2.0,44.983,0.333,0.412,0.141,0.228,0.0,2.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|medium_contrast|pan_horizontal|documentary_style|warm_tone|warm_mood|narrative_style|slow|rule_of_thirds,0,fake
7249787005859630362,3.0,11.944,1.671,0.417,0.532,0.176,0.0,0.0,1.0,0.0,2.0,0.3,slow,slow,medium_contrast,overcast_neutral,cool_tone,cool_tone,medium_contrast,medium_shot,dolly_out,rule_of_thirds,documentary_style|narrative_style,cool_tone|medium_shot|medium_contrast|documentary_style|narrative_style|slow|dolly_out|rule_of_thirds,0,fake
7249818228778749189,9.0,6.341,4.186,0.393,0.525,0.299,2.0,1.0,1.0,1.0,4.0,0.3,moderate,moderate,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,dolly_out,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|dolly_out|rule_of_thirds|moderate,0,fake
7249955358205070618,1.0,6.9,0.0,0.171,0.075,0.171,0.0,0.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|static_shot|slow|rule_of_thirds|warm_tone|medium_contrast|documentary_style|narrative_style|warm_mood,0,fake
7250069283621965099,11.0,3.008,8.965,0.396,0.252,0.235,1.0,2.0,1.0,4.0,2.0,0.3,very_fast,very_fast,high_contrast,dim_low_light,cool_tone,cool_tone,high_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style,cool_tone|very_fast|medium_shot|dolly_in|documentary_style|high_contrast|narrative_style|rule_of_thirds,0,fake
7250197994299985158,16.0,4.461,6.25,0.201,0.578,0.233,2.0,1.0,1.0,7.0,5.0,0.3,fast,fast,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|medium_shot|dolly_in|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|rule_of_thirds,0,fake
7250254565520493867,1.0,49.449,0.0,0.225,0.089,0.216,0.0,0.0,0.0,1.0,0.0,0.3,slow,slow,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|dolly_in|medium_contrast|documentary_style|warm_tone|warm_mood|narrative_style|slow|rule_of_thirds,0,fake
7250334615833972010,11.0,2.072,12.974,0.166,0.648,0.356,4.0,2.0,3.0,1.0,1.0,0.3,very_fast,very_fast,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|very_fast|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|rule_of_thirds,0,fake
7250359723285810474,1.0,25.192,0.0,0.327,0.11,0.264,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7250980070158847275,2.0,38.017,0.394,0.434,0.458,0.288,2.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7251223427590147333,7.0,2.179,11.613,0.319,0.517,0.227,4.0,3.0,0.0,0.0,0.0,0.3,very_fast,very_fast,medium_contrast,overcast_neutral,cool_tone,cool_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|very_fast|medium_shot|medium_contrast|documentary_style|narrative_style|rule_of_thirds,0,fake
7251547974784847147,5.0,12.373,1.935,0.45,0.393,0.315,1.0,2.0,0.0,0.0,2.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|documentary_style|pan_horizontal|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7251601745883729158,1.0,137.433,0.0,0.053,0.282,0.37,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7251734433043189038,8.0,7.508,3.483,0.22,0.612,0.243,1.0,2.0,0.0,1.0,4.0,0.3,moderate,moderate,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,dolly_out,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|dolly_out|rule_of_thirds|moderate,1,real
7251836935419743494,13.0,3.649,7.558,0.458,0.477,0.277,6.0,1.0,4.0,2.0,0.0,0.3,fast,fast,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|fast|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|rule_of_thirds,1,real
7251996783545650478,1.0,130.267,0.0,0.124,0.144,0.268,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7252089337947393326,12.0,5.075,5.386,0.248,0.461,0.231,1.0,0.0,1.0,7.0,3.0,0.3,fast,fast,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|medium_shot|dolly_in|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|rule_of_thirds,1,real
7252410975054204203,3.0,11.989,1.665,0.422,0.625,0.267,2.0,0.0,0.0,0.0,1.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7252423195981253934,1.0,8.233,0.0,0.258,0.666,0.302,0.0,0.0,1.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,tilt_vertical|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7252783645054799146,3.0,12.267,1.627,0.135,0.509,0.207,0.0,0.0,0.0,1.0,2.0,0.3,slow,slow,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,dolly_out,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|medium_contrast|documentary_style|warm_mood|warm_tone|narrative_style|slow|dolly_out|rule_of_thirds,0,fake
7252915816205782314,1.0,31.833,0.0,0.384,0.524,0.252,0.0,1.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|documentary_style|pan_horizontal|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7253063806811704619,15.0,8.713,3.202,0.2,0.179,0.304,15.0,0.0,0.0,0.0,0.0,0.3,moderate,moderate,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|rule_of_thirds|moderate,0,fake
7253105055149198635,40.0,1.469,19.479,0.271,0.122,0.128,2.0,3.0,7.0,15.0,13.0,0.3,very_fast,very_fast,medium_contrast,dim_low_light,cool_tone,cool_tone,medium_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style,cool_tone|very_fast|medium_shot|dolly_in|medium_contrast|documentary_style|narrative_style|rule_of_thirds,0,fake
7253215827875532078,1.0,57.64,0.0,0.149,0.213,0.341,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7253267839547870510,7.0,8.519,3.008,0.026,0.028,0.156,4.0,2.0,1.0,0.0,0.0,0.3,moderate,moderate,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|warm_tone|narrative_style|rule_of_thirds|moderate,0,fake
7253465441983663402,6.0,16.117,1.548,0.336,0.215,0.348,6.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7253503893534068014,2.0,20.817,0.72,0.364,0.398,0.262,1.0,0.0,1.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7253510730148826410,1.0,7.173,0.0,0.194,0.228,0.256,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7253519593686486318,1.0,58.867,0.0,0.621,0.564,0.331,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|documentary_style|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7253842148825533723,2.0,4.017,3.726,0.33,0.376,0.282,1.0,0.0,0.0,0.0,0.0,0.3,moderate,moderate,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|rule_of_thirds|moderate,0,fake
7254422976064408834,32.0,2.184,13.076,0.147,0.567,0.297,7.0,9.0,11.0,3.0,2.0,0.3,very_fast,very_fast,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style,tilt_vertical|cool_tone|very_fast|medium_shot|documentary_style|high_contrast|narrative_style|rule_of_thirds,0,fake
7254481241939004698,1.0,28.167,0.0,0.193,0.504,0.243,0.0,0.0,0.0,1.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|dolly_in|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7254631230698704171,2.0,32.317,0.464,0.056,0.116,0.215,1.0,0.0,0.0,0.0,1.0,0.3,slow,slow,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|warm_tone|narrative_style|slow|rule_of_thirds,0,fake
7254745555413372166,3.0,26.601,0.751,0.312,0.046,0.155,1.0,1.0,1.0,0.0,0.0,0.3,slow,slow,medium_contrast,dim_low_light,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|warm_tone|narrative_style|slow|rule_of_thirds,0,fake
7254871684883270918,3.0,9.933,2.009,0.342,0.495,0.265,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|documentary_style|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7254879689276149018,21.0,1.954,14.34,0.276,0.64,0.251,5.0,1.0,0.0,8.0,7.0,0.3,very_fast,very_fast,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style,cool_tone|very_fast|medium_shot|dolly_in|documentary_style|high_contrast|narrative_style|rule_of_thirds,0,fake
7254953979208076590,2.0,39.25,0.382,0.222,0.494,0.251,1.0,0.0,0.0,1.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7255038477509709062,2.0,43.433,0.345,0.038,0.222,0.298,2.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7255380678097849605,1.0,24.767,0.0,0.196,0.135,0.266,0.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|static_shot|slow|rule_of_thirds|warm_tone|high_contrast|documentary_style|narrative_style|warm_mood,0,fake
7255391712405933358,1.0,33.567,0.0,0.319,0.386,0.379,0.0,0.0,1.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,tilt_vertical|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7255521866696183083,1.0,41.102,0.0,0.216,0.142,0.274,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7255765114702318854,13.0,6.228,4.424,0.265,0.406,0.328,5.0,1.0,0.0,4.0,3.0,0.3,moderate,moderate,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|rule_of_thirds|moderate,0,fake
7256118790000217390,38.0,2.25,12.752,0.439,0.417,0.316,4.0,11.0,8.0,8.0,7.0,0.3,very_fast,very_fast,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,very_fast|medium_shot|pan_horizontal|documentary_style|warm_tone|warm_mood|high_contrast|narrative_style|rule_of_thirds,1,real
7256127896173989162,7.0,3.46,7.37,0.211,0.501,0.312,5.0,0.0,0.0,1.0,1.0,0.3,fast,fast,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|fast|medium_shot|documentary_style|high_contrast|narrative_style|rule_of_thirds,0,fake
7256179416064216366,1.0,33.133,0.0,0.59,0.48,0.259,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7256230533976378666,1.0,10.167,0.0,0.265,0.546,0.189,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|warm_tone|narrative_style|slow|rule_of_thirds,1,real
7256243666803756334,1.0,10.467,0.0,0.534,0.481,0.395,0.0,0.0,1.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,tilt_vertical|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7256431661099781419,8.0,3.907,6.658,0.681,0.566,0.343,3.0,1.0,3.0,1.0,0.0,0.3,fast,fast,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|fast|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|rule_of_thirds,1,real
7256828654477479210,47.0,3.703,7.86,0.18,0.262,0.349,37.0,9.0,1.0,0.0,0.0,0.3,fast,fast,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|fast|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|rule_of_thirds,0,fake
7256843725668748590,16.0,7.396,3.787,0.14,0.453,0.466,15.0,1.0,0.0,0.0,0.0,0.3,moderate,moderate,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|rule_of_thirds|moderate,0,fake
7256860027238010138,1.0,24.733,0.0,0.179,0.649,0.186,0.0,0.0,1.0,0.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,tilt_vertical|medium_shot|medium_contrast|documentary_style|warm_mood|warm_tone|narrative_style|slow|rule_of_thirds,0,fake
7256861503788174634,1.0,56.967,0.0,0.593,0.179,0.311,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7256873633216335150,21.0,7.609,3.739,0.13,0.156,0.273,18.0,3.0,0.0,0.0,0.0,0.3,moderate,moderate,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|rule_of_thirds|moderate,0,fake
7256930992164850990,16.0,9.38,2.988,0.173,0.267,0.349,13.0,1.0,2.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7256932462419397894,11.0,8.317,3.265,0.181,0.494,0.462,10.0,0.0,0.0,0.0,1.0,0.3,moderate,moderate,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|rule_of_thirds|moderate,0,fake
7257180804999105835,3.0,18.522,1.078,0.347,0.633,0.227,0.0,0.0,3.0,0.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,tilt_vertical|medium_shot|medium_contrast|documentary_style|warm_mood|warm_tone|narrative_style|slow|rule_of_thirds,0,fake
7257266805989772586,3.0,37.048,0.54,0.278,0.524,0.247,3.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,overcast_neutral,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7257282610974510382,7.0,3.794,6.747,0.405,0.33,0.308,0.0,2.0,2.0,1.0,2.0,0.3,fast,fast,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|medium_shot|documentary_style|pan_horizontal|warm_mood|warm_tone|high_contrast|narrative_style|rule_of_thirds,0,fake
7257318766634110250,1.0,8.167,0.0,0.163,0.307,0.399,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7257329916914486571,1.0,15.666,0.0,0.181,0.175,0.314,0.0,0.0,0.0,0.0,0.0,0.8,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,long_shot,static_shot,symmetrical_composition,cinematic_style|warm_mood,long_shot|static_shot|slow|symmetrical_composition|warm_tone|high_contrast|cinematic_style|warm_mood,0,fake
7257336478320151850,1.0,120.554,0.0,0.19,0.359,0.4,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,1,real
7257360673607290154,1.0,26.033,0.0,0.61,0.314,0.327,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7257379569668295978,1.0,24.3,0.0,0.431,0.55,0.221,0.0,1.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,overcast_neutral,warm_tone,warm_tone,medium_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|medium_contrast|pan_horizontal|documentary_style|warm_tone|warm_mood|narrative_style|slow|rule_of_thirds,0,fake
7257656943123172634,1.0,29.989,0.0,0.73,0.115,0.175,0.0,0.0,0.0,0.0,0.0,0.3,slow,slow,medium_contrast,dim_low_light,cool_tone,cool_tone,medium_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,medium_shot|static_shot|slow|rule_of_thirds|cool_tone|medium_contrast|documentary_style|narrative_style,0,fake
7258005209375427883,1.0,175.267,0.0,0.033,0.117,0.249,1.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7258112707558182145,4.0,1.967,11.297,0.467,0.338,0.349,0.0,2.0,0.0,2.0,0.0,0.3,very_fast,very_fast,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,very_fast|medium_shot|pan_horizontal|documentary_style|warm_tone|warm_mood|high_contrast|narrative_style|rule_of_thirds,1,real
7258323855020936494,1.0,66.857,0.0,0.179,0.231,0.323,0.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|static_shot|slow|rule_of_thirds|warm_tone|high_contrast|documentary_style|narrative_style|warm_mood,0,fake
7258343783375506734,1.0,60.56,0.0,0.106,0.216,0.327,0.0,0.0,0.0,0.0,1.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,dolly_out,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|dolly_out|rule_of_thirds,1,real
7258638186082077995,6.0,15.015,1.662,0.143,0.257,0.345,5.0,0.0,0.0,0.0,0.0,0.3,slow,slow,high_contrast,dim_low_light,warm_tone,warm_tone,high_contrast,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|warm_tone|high_contrast|narrative_style|slow|rule_of_thirds,0,fake
7258667361715113259,5.0,5.406,4.417,0.377,0.535,0.284,0.0,0.0,0.0,0.0,5.0,0.3,moderate,moderate,high_contrast,overcast_neutral,cool_tone,cool_tone,high_contrast,medium_shot,dolly_out,rule_of_thirds,documentary_style|narrative_style,cool_tone|medium_shot|documentary_style|high_contrast|narrative_style|dolly_out|rule_of_thirds|moderate,0,fake
