video_id,stats.video_name,stats.num_shots,stats.avg_shot_len_sec,stats.cuts_per_30s,stats.lighting.s_mean,stats.lighting.v_mean,stats.lighting.v_std,stats.movement_counts.static_shot,stats.movement_counts.pan_horizontal,stats.movement_counts.tilt_vertical,stats.movement_counts.dolly_in,stats.movement_counts.dolly_out,stats.editing_rhythm_guess,stats.lighting.quality,stats.lighting.condition,stats.lighting.color_temperature,analysis.video_analysis.editing_rhythm,analysis.video_analysis.color_tone,analysis.video_analysis.lighting_style,analysis.video_analysis.confidence_score,analysis.video_analysis.shot_types,analysis.video_analysis.camera_movements,analysis.video_analysis.composition_styles,analysis.video_analysis.overall_style,analysis.style_tags
6824790268290632968,6824790268290632968.mp4,18.0,0.952,28.814,0.038,0.034,0.168,4.0,4.0,1.0,3.0,6.0,very_fast,medium_contrast,dim_low_light,warm_tone,very_fast,warm_tone,medium_contrast,0.3,medium_shot,dolly_out,rule_of_thirds,documentary_style|narrative_style|warm_mood,very_fast|medium_shot|medium_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone|dolly_out
6824833850066095368,6824833850066095368.mp4,13.0,2.834,9.646,0.209,0.602,0.151,7.0,2.0,3.0,0.0,1.0,very_fast,medium_contrast,overcast_neutral,cool_tone,very_fast,cool_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|very_fast|medium_shot|medium_contrast|documentary_style|rule_of_thirds|narrative_style
6825143527085772045,6825143527085772045.mp4,1.0,6.967,0.0,0.099,0.259,0.261,1.0,0.0,0.0,0.0,0.0,slow,high_contrast,dim_low_light,warm_tone,slow,warm_tone,high_contrast,0.8,long_shot,static_shot,negative_space,documentary_style,static_shot|high_contrast|warm_tone
6825418062817152270,6825418062817152270.mp4,1.0,20.033,0.0,0.187,0.796,0.208,0.0,0.0,0.0,0.0,0.0,slow,medium_contrast,bright_sunny,warm_tone,slow,warm_tone,medium_contrast,0.8,long_shot,static_shot,symmetrical_composition|rule_of_thirds,warm_mood|cinematic_style,static_shot|warm_tone|medium_contrast|long_shot|cinematic_style|warm_mood
6825652924190903556,6825652924190903556.mp4,1.0,10.033,0.0,0.222,0.53,0.317,0.0,0.0,0.0,0.0,0.0,slow,high_contrast,overcast_neutral,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,slow|narrative_style|rule_of_thirds|warm_tone|documentary_style|warm_mood|high_contrast|medium_shot
6825848797239774475,6825848797239774475.mp4,23.0,3.293,8.631,0.257,0.633,0.243,21.0,0.0,1.0,0.0,1.0,very_fast,high_contrast,overcast_neutral,warm_tone,very_fast,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|very_fast|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
6826634159990017291,6826634159990017291.mp4,41.0,3.569,8.126,0.0,0.0,0.0,6.0,22.0,5.0,5.0,3.0,very_fast,soft_low_contrast,dim_low_light,warm_tone,very_fast,warm_tone,soft_low_contrast,0.3,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,pan_horizontal|very_fast|medium_shot|documentary_style|warm_mood|soft_low_contrast|rule_of_thirds|narrative_style|warm_tone
6826694516725124363,6826694516725124363.mp4,1.0,133.834,0.0,0.073,0.164,0.293,1.0,0.0,0.0,0.0,0.0,slow,high_contrast,dim_low_light,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
6826906406629788942,6826906406629788942.mp4,2.0,5.449,2.744,0.317,0.534,0.267,1.0,0.0,1.0,0.0,0.0,slow,high_contrast,overcast_neutral,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
6826978829282692356,6826978829282692356.mp4,2.0,6.466,2.314,0.214,0.199,0.271,1.0,1.0,0.0,0.0,0.0,slow,high_contrast,dim_low_light,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
6826987786642509056,6826987786642509056.mp4,4.0,2.742,8.132,0.216,0.34,0.366,4.0,0.0,0.0,0.0,0.0,very_fast,high_contrast,dim_low_light,warm_tone,very_fast,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|very_fast|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
6827215508593495311,6827215508593495311.mp4,6.0,2.861,8.654,0.417,0.801,0.171,2.0,2.0,1.0,0.0,1.0,very_fast,medium_contrast,bright_sunny,warm_tone,very_fast,warm_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|very_fast|medium_shot|medium_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
6827436705751076110,6827436705751076110.mp4,2.0,17.633,0.85,0.128,0.767,0.19,1.0,0.0,0.0,0.0,1.0,slow,medium_contrast,bright_sunny,warm_tone,slow,warm_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
6827616334147243271,6827616334147243271.mp4,7.0,1.271,19.78,0.397,0.305,0.31,7.0,0.0,0.0,0.0,0.0,very_fast,high_contrast,dim_low_light,warm_tone,very_fast,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|very_fast|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
6827719074328349956,6827719074328349956.mp4,2.0,5.9,2.535,0.231,0.594,0.269,1.0,0.0,0.0,1.0,0.0,slow,high_contrast,overcast_neutral,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
6827747092371393796,6827747092371393796.mp4,6.0,5.42,4.584,0.116,0.524,0.244,3.0,2.0,0.0,0.0,1.0,moderate,high_contrast,overcast_neutral,cool_tone,moderate,cool_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|moderate|documentary_style|rule_of_thirds|narrative_style
6827785033965686023,6827785033965686023.mp4,3.0,2.444,8.108,0.05,0.89,0.182,2.0,0.0,1.0,0.0,0.0,very_fast,medium_contrast,bright_sunny,warm_tone,very_fast,warm_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|very_fast|medium_shot|medium_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
6827804688365227264,6827804688365227264.mp4,2.0,5.917,2.528,0.435,0.507,0.275,2.0,0.0,0.0,0.0,0.0,slow,high_contrast,overcast_neutral,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
6828063511369813262,6828063511369813262.mp4,2.0,9.784,1.531,0.677,0.238,0.284,2.0,0.0,0.0,0.0,0.0,slow,high_contrast,dim_low_light,cool_tone,slow,cool_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style
6828084054592703757,6828084054592703757.mp4,2.0,8.534,1.754,0.182,0.712,0.288,2.0,0.0,0.0,0.0,0.0,slow,high_contrast,bright_sunny,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
6828096382855941376,6828096382855941376.mp4,1.0,12.967,0.0,0.214,0.748,0.284,0.0,0.0,1.0,0.0,0.0,slow,high_contrast,bright_sunny,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|high_contrast|documentary_style|warm_mood|tilt_vertical|slow|rule_of_thirds|narrative_style|warm_tone
6828108856078372099,6828108856078372099.mp4,4.0,3.192,6.995,0.254,0.732,0.204,3.0,0.0,1.0,0.0,0.0,fast,medium_contrast,bright_sunny,cool_tone,fast,cool_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|fast|static_shot|medium_shot|medium_contrast|documentary_style|rule_of_thirds|narrative_style
6828312624011185423,6828312624011185423.mp4,9.0,3.53,7.492,0.265,0.715,0.307,2.0,1.0,1.0,4.0,1.0,fast,high_contrast,bright_sunny,warm_tone,fast,warm_tone,high_contrast,0.3,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|dolly_in|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
6828472686629473551,6828472686629473551.mp4,3.0,5.244,3.797,0.282,0.64,0.259,3.0,0.0,0.0,0.0,0.0,moderate,high_contrast,overcast_neutral,warm_tone,moderate,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
6828710235448872192,6828710235448872192.mp4,1.0,42.467,0.0,0.223,0.581,0.379,1.0,0.0,0.0,0.0,0.0,slow,high_contrast,overcast_neutral,cool_tone,slow,cool_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style
6829139570873863435,6829139570873863435.mp4,24.0,3.843,7.419,0.172,0.531,0.196,13.0,4.0,6.0,1.0,0.0,fast,medium_contrast,overcast_neutral,cool_tone,fast,cool_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|fast|static_shot|medium_shot|medium_contrast|documentary_style|rule_of_thirds|narrative_style
6829168861053537544,6829168861053537544.mp4,2.0,28.55,0.525,0.274,0.704,0.244,1.0,0.0,1.0,0.0,0.0,slow,high_contrast,bright_sunny,cool_tone,slow,cool_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style
6829225780535414024,6829225780535414024.mp4,10.0,2.63,10.15,0.168,0.614,0.211,6.0,1.0,0.0,1.0,2.0,very_fast,medium_contrast,overcast_neutral,cool_tone,very_fast,cool_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|very_fast|medium_shot|medium_contrast|documentary_style|rule_of_thirds|narrative_style
6829344934055791885,6829344934055791885.mp4,1.0,13.667,0.0,0.439,0.269,0.331,1.0,0.0,0.0,0.0,0.0,slow,high_contrast,dim_low_light,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
6829451492391537927,6829451492391537927.mp4,3.0,18.955,1.054,0.573,0.261,0.279,2.0,0.0,0.0,1.0,0.0,slow,high_contrast,dim_low_light,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
6829573964378000652,6829573964378000652.mp4,10.0,14.06,1.915,0.262,0.861,0.182,7.0,1.0,1.0,1.0,0.0,slow,medium_contrast,bright_sunny,warm_tone,slow,warm_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
6829612419829075212,6829612419829075212.mp4,6.0,18.136,1.376,0.779,0.603,0.128,1.0,1.0,2.0,2.0,0.0,slow,medium_contrast,overcast_neutral,cool_tone,slow,cool_tone,medium_contrast,0.3,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style,cool_tone|medium_shot|medium_contrast|documentary_style|tilt_vertical|slow|rule_of_thirds|narrative_style
6829634216347716877,6829634216347716877.mp4,5.0,8.189,2.92,0.137,0.553,0.279,3.0,0.0,0.0,0.0,2.0,slow,high_contrast,overcast_neutral,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
6829659638355479811,6829659638355479811.mp4,31.0,4.04,7.13,0.811,0.257,0.306,4.0,9.0,8.0,5.0,5.0,fast,high_contrast,dim_low_light,warm_tone,fast,warm_tone,high_contrast,0.3,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,pan_horizontal|fast|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
6829946831397506307,6829946831397506307.mp4,4.0,1.442,15.34,0.2,0.689,0.264,4.0,0.0,0.0,0.0,0.0,very_fast,high_contrast,overcast_neutral,warm_tone,very_fast,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|very_fast|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
6829977515516251404,6829977515516251404.mp4,3.0,2.941,6.749,0.672,0.599,0.226,1.0,1.0,1.0,0.0,0.0,fast,medium_contrast,overcast_neutral,warm_tone,fast,warm_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
6830008628045532428,6830008628045532428.mp4,1.0,38.533,0.0,0.645,0.722,0.285,0.0,1.0,0.0,0.0,0.0,slow,high_contrast,bright_sunny,cool_tone,slow,cool_tone,high_contrast,0.3,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style,pan_horizontal|cool_tone|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style
6830025257416428800,6830025257416428800.mp4,5.0,2.696,8.856,0.721,0.788,0.144,4.0,0.0,0.0,0.0,1.0,very_fast,medium_contrast,bright_sunny,cool_tone,very_fast,cool_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|very_fast|medium_shot|medium_contrast|documentary_style|rule_of_thirds|narrative_style
6830322258532257024,6830322258532257024.mp4,3.0,4.789,4.157,0.191,0.428,0.208,3.0,0.0,0.0,0.0,0.0,moderate,medium_contrast,dim_low_light,warm_tone,moderate,warm_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
6830624718748519687,6830624718748519687.mp4,1.0,20.32,0.0,0.131,0.151,0.236,0.0,0.0,1.0,0.0,0.0,slow,high_contrast,dim_low_light,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|high_contrast|documentary_style|warm_mood|tilt_vertical|slow|rule_of_thirds|narrative_style|warm_tone
6830676220544306440,6830676220544306440.mp4,14.0,5.243,5.276,0.175,0.445,0.264,2.0,6.0,2.0,1.0,3.0,fast,high_contrast,dim_low_light,warm_tone,fast,warm_tone,high_contrast,0.3,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,pan_horizontal|fast|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
6830735992824155396,6830735992824155396.mp4,4.0,3.017,7.397,0.218,0.191,0.243,2.0,0.0,2.0,0.0,0.0,fast,high_contrast,dim_low_light,warm_tone,fast,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|static_shot|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
6830756581827808523,6830756581827808523.mp4,1.0,15.076,0.0,0.042,0.972,0.069,0.0,0.0,0.0,0.0,1.0,slow,soft_low_contrast,bright_sunny,cool_tone,slow,cool_tone,soft_low_contrast,0.3,medium_shot,dolly_out,rule_of_thirds,documentary_style|narrative_style,cool_tone|medium_shot|documentary_style|slow|soft_low_contrast|rule_of_thirds|narrative_style|dolly_out
6830943686621203715,6830943686621203715.mp4,3.0,4.045,4.918,0.203,0.247,0.257,2.0,1.0,0.0,0.0,0.0,moderate,high_contrast,dim_low_light,warm_tone,moderate,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
6830947702365261063,6830947702365261063.mp4,1.0,8.92,0.0,0.144,0.132,0.233,0.0,0.0,0.0,1.0,0.0,slow,high_contrast,dim_low_light,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,dolly_in|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
6831092597377780992,6831092597377780992.mp4,3.0,6.773,2.941,0.251,0.437,0.246,1.0,1.0,0.0,0.0,1.0,slow,high_contrast,dim_low_light,cool_tone,slow,cool_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style
6831107091411782916,6831107091411782916.mp4,7.0,5.981,4.279,0.273,0.572,0.035,4.0,3.0,0.0,0.0,0.0,moderate,soft_low_contrast,overcast_neutral,cool_tone,moderate,cool_tone,soft_low_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|moderate|documentary_style|soft_low_contrast|rule_of_thirds|narrative_style
6831126629700488451,6831126629700488451.mp4,1.0,7.067,0.0,0.078,0.41,0.461,1.0,0.0,0.0,0.0,0.0,slow,high_contrast,dim_low_light,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
6831180377688788239,6831180377688788239.mp4,12.0,1.383,19.45,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,very_fast,soft_low_contrast,dim_low_light,warm_tone,very_fast,warm_tone,soft_low_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|very_fast|medium_shot|documentary_style|warm_mood|soft_low_contrast|rule_of_thirds|narrative_style|warm_tone
6831381330450861323,6831381330450861323.mp4,8.0,0.663,37.954,0.057,0.625,0.154,8.0,0.0,0.0,0.0,0.0,very_fast,medium_contrast,overcast_neutral,cool_tone,very_fast,cool_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|very_fast|medium_shot|medium_contrast|documentary_style|rule_of_thirds|narrative_style
6831473572704259340,6831473572704259340.mp4,1.0,5.467,0.0,0.353,0.338,0.355,0.0,1.0,0.0,0.0,0.0,slow,high_contrast,dim_low_light,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,pan_horizontal|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
6831546631620463872,6831546631620463872.mp4,2.0,3.683,4.054,0.35,0.768,0.239,2.0,0.0,0.0,0.0,0.0,moderate,high_contrast,bright_sunny,warm_tone,moderate,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
6831726615974726912,6831726615974726912.mp4,5.0,1.954,12.121,0.222,0.671,0.211,0.0,3.0,0.0,1.0,1.0,very_fast,medium_contrast,overcast_neutral,cool_tone,very_fast,cool_tone,medium_contrast,0.3,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style,pan_horizontal|cool_tone|very_fast|medium_shot|medium_contrast|documentary_style|rule_of_thirds|narrative_style
6832145810059169036,6832145810059169036.mp4,1.0,29.916,0.0,0.352,0.783,0.285,1.0,0.0,0.0,0.0,0.0,slow,high_contrast,bright_sunny,cool_tone,slow,cool_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style
6832185731620867335,6832185731620867335.mp4,3.0,5.136,3.876,0.265,0.685,0.41,1.0,0.0,0.0,1.0,1.0,moderate,high_contrast,overcast_neutral,warm_tone,moderate,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
6832616226582236423,6832616226582236423.mp4,2.0,29.967,0.5,0.126,0.31,0.232,2.0,0.0,0.0,0.0,0.0,slow,high_contrast,dim_low_light,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
6832839786999336192,6832839786999336192.mp4,5.0,11.467,2.088,0.305,0.384,0.233,4.0,0.0,0.0,0.0,1.0,slow,high_contrast,dim_low_light,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
6833180805523655936,6833180805523655936.mp4,1.0,98.45,0.0,0.139,0.675,0.354,0.0,0.0,1.0,0.0,0.0,slow,high_contrast,overcast_neutral,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|high_contrast|documentary_style|warm_mood|tilt_vertical|slow|rule_of_thirds|narrative_style|warm_tone
6833266792295697675,6833266792295697675.mp4,8.0,12.6,2.078,0.207,0.502,0.236,5.0,1.0,2.0,0.0,0.0,slow,high_contrast,overcast_neutral,cool_tone,slow,cool_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style
6833574345193819404,6833574345193819404.mp4,3.0,2.6,7.627,0.52,0.473,0.31,3.0,0.0,0.0,0.0,0.0,fast,high_contrast,overcast_neutral,cool_tone,fast,cool_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|fast|static_shot|medium_shot|high_contrast|documentary_style|rule_of_thirds|narrative_style
6833590376872316168,6833590376872316168.mp4,1.0,23.167,0.0,0.56,0.321,0.234,0.0,0.0,1.0,0.0,0.0,slow,high_contrast,dim_low_light,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|high_contrast|documentary_style|warm_mood|tilt_vertical|slow|rule_of_thirds|narrative_style|warm_tone
6833743607174843655,6833743607174843655.mp4,1.0,49.24,0.0,0.546,0.391,0.227,0.0,0.0,1.0,0.0,0.0,slow,medium_contrast,dim_low_light,warm_tone,slow,warm_tone,medium_contrast,0.3,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|medium_contrast|documentary_style|warm_mood|tilt_vertical|slow|rule_of_thirds|narrative_style|warm_tone
6833986187829562628,6833986187829562628.mp4,1.0,14.08,0.0,0.366,0.347,0.269,1.0,0.0,0.0,0.0,0.0,slow,high_contrast,dim_low_light,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
6834090217914354956,6834090217914354956.mp4,1.0,48.067,0.0,0.549,0.592,0.261,0.0,1.0,0.0,0.0,0.0,slow,high_contrast,overcast_neutral,cool_tone,slow,cool_tone,high_contrast,0.3,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style,pan_horizontal|cool_tone|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style
6834678309704535310,6834678309704535310.mp4,11.0,6.193,4.378,0.037,0.988,0.05,7.0,1.0,2.0,0.0,1.0,moderate,soft_low_contrast,bright_sunny,warm_tone,moderate,warm_tone,soft_low_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|moderate|documentary_style|warm_mood|soft_low_contrast|rule_of_thirds|narrative_style|warm_tone
6835161375895997710,6835161375895997710.mp4,1.0,18.099,0.0,0.099,0.614,0.194,0.0,0.0,0.0,0.0,0.0,slow,medium_contrast,overcast_neutral,warm_tone,slow,warm_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,slow|narrative_style|rule_of_thirds|warm_tone|documentary_style|warm_mood|medium_contrast|medium_shot
6835438074969853195,6835438074969853195.mp4,9.0,1.511,17.241,0.1,0.504,0.127,8.0,1.0,0.0,0.0,0.0,very_fast,medium_contrast,overcast_neutral,cool_tone,very_fast,cool_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|very_fast|medium_shot|medium_contrast|documentary_style|rule_of_thirds|narrative_style
6835503656784186639,6835503656784186639.mp4,3.0,4.6,4.327,0.173,0.456,0.306,2.0,0.0,0.0,1.0,0.0,moderate,high_contrast,overcast_neutral,warm_tone,moderate,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
6835822316132240651,6835822316132240651.mp4,1.0,43.733,0.0,0.364,0.306,0.254,0.0,0.0,0.0,1.0,0.0,slow,high_contrast,dim_low_light,cool_tone,slow,cool_tone,high_contrast,0.3,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style,cool_tone|dolly_in|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style
