procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 166160048  30308 772569024    0    0     0    19 11981 5618  3  0 97  0  0
 7  0 1030464 166160880  30308 772569024    0    0     0    12 12314 6327  3  0 97  0  0
 6  0 1030464 166160688  30308 772569024    0    0     0  3124 15085 6714  4  0 96  0  0
 6  0 1030464 166161056  30308 772569024    0    0     0    10 11889 5286  3  0 97  0  0
 7  0 1030464 166159200  30308 772569024    0    0     0     0 12465 5785  3  0 97  0  0
 8  0 1030464 166159392  30308 772569024    0    0     0     0 14995 5756  4  0 96  0  0
 7  0 1030464 166159328  30308 772569024    0    0     0     0 11444 5721  3  0 97  0  0
 6  0 1030464 166160096  30308 772569088    0    0     0  1744 11635 5203  3  0 97  0  0
 6  0 1030464 166159952  30308 772569088    0    0     0     0 13304 7365  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 166159200  30308 772569088    0    0     0    22 12786 5651  3  0 97  0  0
 6  0 1030464 166159808  30308 772569152    0    0     0     0 11967 6439  3  0 97  0  0
133  0 1030464 166160672  30308 772569152    0    0     0     0 28299 9368  9  0 91  0  0
133  0 1030464 166160992  30308 772569216    0    0     0     0 110690 20311 28  1 71  0  0
 6  0 1030464 166159856  30308 772569216    0    0     0  2032 129003 13819 32  2 66  0  0
 6  0 1030464 166162592  30308 772569280    0    0     0   145 24961 35466  2  0 97  0  0
 6  0 1030464 166160640  30308 772569472    0    0     0     3 9850 4263  2  0 98  0  0
 7  0 1030464 166335136  30308 772573184    0    0     0    53 11738 5498  2  0 98  0  0
 6  0 1030464 166088032  30308 772573440    0    0     0     0 14768 4550  3  0 97  0  0
 6  0 1030464 166096640  30308 772573440    0    0     0  4010 12272 4957  3  0 97  0  0
 6  0 1030464 166097120  30308 772573504    0    0     0    18 13926 5015  4  0 96  0  0
 6  0 1030464 166096800  30308 772573504    0    0     0   646 15206 5287  3  0 96  0  0
 7  0 1030464 166092064  30308 772573568    0    0     0     0 16984 5672  4  0 96  0  0
 6  0 1030464 166091488  30308 772573632    0    0     0     0 13394 5107  4  0 96  0  0
 6  0 1030464 166085408  30308 772573568    0    0     0    46 12642 5180  3  0 97  0  0
 6  0 1030464 166103024  30308 772573568    0    0     0   124 33235 8282  4  0 96  0  0
 6  0 1030464 166100160  30308 772573632    0    0     0   442 15864 7168  4  0 96  0  0
 7  0 1030464 166065728  30308 772574848    0    0     0   310 35778 29728  4  1 96  0  0
 7  0 1030464 166062352  30308 772577216    0    0     0     0 93775 31724 25  1 74  0  0
264  0 1030464 165793584  30308 772579456    0    0     0     0 96114 30322 28  1 71  0  0
 7  0 1030464 166050160  30308 772581376    0    0     0   168 69093 22157 21  2 78  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 1030464 166043424  30308 772582784    0    0     0  2165 20303 18128  4  0 96  0  0
 6  0 1030464 166045120  30308 772584256    0    0     0    37 16568 9386  3  0 97  0  0
 8  0 1030464 166040352  30308 772585408    0    0     0   425 14138 7655  3  0 97  0  0
 6  0 1030464 166035344  30308 772585664    0    0     0    13 13777 5146  4  0 96  0  0
 7  0 1030464 166039232  30308 772588480    0    0     0     0 12399 5393  3  0 97  0  0
 7  0 1030464 166039824  30308 772588864    0    0     0   168 11276 4642  3  0 97  0  0
 6  0 1030464 166042784  30308 772589568    0    0     0     0 15877 8250  4  0 96  0  0
 6  0 1030464 166039968  30308 772589888    0    0     0   641 12270 4996  3  0 97  0  0
 6  0 1030464 166036432  30308 772590336    0    0     0     3 11155 4361  3  0 97  0  0
 6  0 1030464 166036256  30308 772590656    0    0     0     0 12872 5001  4  0 96  0  0
 6  0 1030464 166034864  30308 772590848    0    0     0  3374 11214 4854  3  0 97  0  0
 6  0 1030464 165710496  30308 772591040    0    0     0    18 11489 5962  3  0 97  0  0
 6  0 1030464 166033664  30308 772592256    0    0     0 347782 19319 6747  3  0 96  0  0
 6  0 1030464 166032016  30308 772592576    0    0     0    20 11716 4722  3  0 97  0  0
133  0 1030464 166028208  30308 772593536    0    0     0    18 74411 17918 24  0 75  0  0
133  0 1030464 165307776  30308 772593792    0    0     0     0 127691 18181 36  2 62  0  0
 6  0 1030464 166028880  30308 772593920    0    0     0    20 33356 6391 10  0 90  0  0
 6  0 1030464 166029952  30308 772593984    0    0     0     0 11742 5320  3  0 97  0  0
 6  0 1030464 166037776  30308 772594176    0    0     0    45 11938 4861  3  0 97  0  0
 6  0 1030464 166037232  30308 772594432    0    0     0     3 13663 6171  4  0 96  0  0
 6  0 1030464 166103728  30308 772573760    0    0     0   156 11636 4459  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 166105120  30308 772573760    0    0     0   108 12153 4854  3  0 97  0  0
 6  0 1030464 166099808  30308 772573760    0    0     0     0 13262 6011  4  0 96  0  0
 6  0 1030464 166100800  30308 772573760    0    0     0    33 11195 4525  3  0 97  0  0
 6  0 1030464 166098000  30308 772573760    0    0     0    10 13009 6519  4  0 96  0  0
 6  0 1030464 166099136  30308 772573760    0    0     0   248 12014 5196  3  0 97  0  0
 6  0 1030464 166106016  30308 772573760    0    0     0     0 15763 4820  4  0 96  0  0
 7  0 1030464 166104768  30308 772573824    0    0     0     0 13749 7158  4  0 96  0  0
 6  0 1030464 166104704  30308 772573824    0    0     0   112 11369 4306  3  0 97  0  0
 7  0 1030464 166105040  30308 772573824    0    0     0     0 11313 4485  3  0 97  0  0
 6  0 1030464 166104944  30308 772573824    0    0     0   659 13702 5104  4  0 96  0  0
 8  0 1030464 166104304  30308 772573824    0    0     0   308 67443 17328 22  0 78  0  0
133  0 1030464 166008848  30308 772573824    0    0     0  3231 112397 22245 33  1 66  0  0
 7  0 1030464 166105616  30308 772573824    0    0     0    10 51829 6545 14  2 84  0  0
 7  0 1030464 166104528  30308 772573824    0    0     0     0 12647 4848  4  0 96  0  0
 7  0 1030464 166101360  30308 772573824    0    0     0     0 11345 4544  3  0 97  0  0
 8  0 1030464 166101600  30308 772573824    0    0     0  1978 12904 4288  4  0 96  0  0
 7  0 1030464 166102496  30308 772573824    0    0     0    18 13065 5551  4  0 96  0  0
 6  0 1030464 166101376  30308 772573824    0    0     0    12 12062 5002  3  0 97  0  0
 6  0 1030464 166101424  30308 772573824    0    0     0    21 12776 4516  4  0 96  0  0
 6  0 1030464 166100976  30308 772573824    0    0     0     0 12630 4102  3  0 97  0  0
 6  0 1030464 166102096  30308 772573824    0    0     0    74 14232 4661  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0 1030464 166101216  30308 772573824    0    0     0  1516 13109 5697  4  0 96  0  0
 6  0 1030464 166101264  30308 772573824    0    0     0     0 12129 4265  3  0 97  0  0
 6  0 1030464 166100656  30308 772573888    0    0     0    14 11917 5971  3  0 97  0  0
 6  0 1030464 166101632  30308 772573888    0    0     0     0 12548 4800  4  0 96  0  0
 6  0 1030464 166101168  30308 772573888    0    0     0    54 11799 6387  3  0 97  0  0
 6  0 1030464 166100800  30308 772573888    0    0     0   216 11548 5156  3  0 97  0  0
133  0 1030464 166111856  30308 772573888    0    0     0    10 55174 14688 18  0 82  0  0
134  0 1030464 166112816  30308 772573888    0    0     0     0 82169 20297 27  1 72  0  0
 7  0 1030464 166112416  30308 772573888    0    0     0     0 90988 9085 26  2 72  0  0
 6  0 1030464 166112944  30308 772573888    0    0     0   126 11229 4786  3  0 97  0  0
 6  0 1030464 166110144  30308 772573888    0    0     0     0 13181 5908  4  0 96  0  0
 6  0 1030464 166109536  30308 772573888    0    0     0   132 11616 5131  3  0 97  0  0
 6  0 1030464 166109440  30308 772573888    0    0     0    72 11553 5059  3  0 97  0  0
 8  0 1030464 166075376  30308 772573952    0    0     0   132 29585 18638  5  0 95  0  0
 7  0 1030464 166080992  30308 772574016    0    0     0   147 22196 18410  3  1 96  0  0
 8  0 1030464 166078944  30308 772574016    0    0     0     0 18814 19787  3  0 96  0  0
 7  0 1030464 166076960  30308 772574016    0    0     0    98 19778 18313  4  0 96  0  0
 7  0 1030464 166077104  30308 772574016    0    0     0  1596 19804 19878  3  0 96  0  0
 8  0 1030464 166077808  30308 772574016    0    0     0   454 17243 14373  3  0 96  0  0
 6  0 1030464 166080096  30308 772574080    0    0     0   108 19551 16956  2  0 97  0  0
 6  0 1030464 165567808  30308 772801344    0    0     0   403 16379 5656  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0 1030464 166143088  30308 772575424    0    0     0 347797 32366 6962  3  0 97  0  0
 6  0 1030464 166154032  30308 772575424    0    0     0     0 14317 6389  4  0 96  0  0
 6  0 1030464 166156992  30308 772575360    0    0     0   244 36879 11183 12  0 88  0  0
 6  0 1030464 166162528  30308 772575424    0    0     0     0 66829 18525 21  1 79  0  0
133  0 1030464 165442224  30308 772575424    0    0     0     0 114188 17004 34  2 64  0  0
 6  0 1030464 166162432  30308 772575424    0    0     0    32 23489 6290  6  0 94  0  0
 6  0 1030464 166162624  30308 772575424    0    0     0     0 12311 6991  3  0 97  0  0
 6  0 1030464 166162752  30308 772575424    0    0     0   621 11757 5395  3  0 97  0  0
 6  0 1030464 166162080  30308 772575424    0    0     0     3 23461 5175  4  0 96  0  0
 6  0 1030464 166162048  30308 772575424    0    0     0     0 11090 4858  3  0 97  0  0
 6  0 1030464 166162848  30308 772575424    0    0     0    16 24555 5956  3  0 96  0  0
 7  0 1030464 166161936  30308 772575424    0    0     0     0 20293 5418  4  0 96  0  0
 6  0 1030464 166161920  30308 772575424    0    0     0     0 11196 4760  3  0 97  0  0
 6  0 1030464 166180928  30308 772575424    0    0     0     2 14002 6794  4  0 96  0  0
 6  0 1030464 166179952  30308 772575424    0    0     0     0 11563 4837  3  0 97  0  0
 6  0 1030464 166189488  30308 772575488    0    0     0    92 12429 5619  3  0 97  0  0
 6  0 1030464 166188256  30308 772575488    0    0     0  4904 14429 4875  4  0 96  0  0
 7  0 1030464 166188384  30308 772575488    0    0     0    87 13581 4369  3  0 97  0  0
12  0 1030464 166174816  30308 772575488    0    0     0     3 11328 4586  3  0 97  0  0
140  0 1030464 166174080  30308 772575488    0    0     0     0 86605 20641 29  1 71  0  0
140  0 1030464 165449888  30308 772575488    0    0     0   174 116214 18004 37  2 61  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1030464 166170112  30308 772575488    0    0     0    90 14617 4758  4  0 96  0  0
 6  0 1030464 166171664  30308 772575488    0    0     0    18 13342 5547  4  0 96  0  0
134  0 1030464 166171296  30308 772575488    0    0     0     0 11351 4857  3  0 97  0  0
 8  0 1030464 166170176  30308 772575488    0    0     0     0 12304 5348  4  0 96  0  0
 6  0 1030464 166135296  30308 772575488    0    0     0   234 12065 4892  3  0 97  0  0
 6  0 1030464 166129952  30308 772575488    0    0     0     0 27473 5440  4  0 96  0  0
 6  0 1030464 166125360  30308 772575552    0    0     0   457 15129 6956  3  0 97  0  0
 6  0 1030464 166120800  30308 772575552    0    0     0    15 11222 4319  3  0 97  0  0
 6  0 1030464 166121280  30308 772575552    0    0     0  3129 13488 6162  4  0 96  0  0
 6  0 1030464 166120960  30308 772575552    0    0     0    10 20471 6716  3  0 97  0  0
 6  0 1030464 166102496  30308 772575552    0    0     0    19 20846 12613  4  0 96  0  0
 7  0 1030464 166059104  30308 772575616    0    0     0  3671 21696 12145  4  0 96  0  0
 7  0 1030464 165954432  30308 772575616    0    0     0    35 14131 21077  4  0 96  0  0
 8  0 1030464 165765440  30308 772575616    0    0     0     0 16329 6923  4  0 96  0  0
 7  0 1030464 165735472  30308 772575616    0    0     0     0 18348 6773  4  0 95  0  0
 7  0 1030464 165682736  30308 772575616    0    0     0    33 59666 16565 19  0 81  0  0
 8  0 1030464 165682400  30308 772575616    0    0     0  2186 90124 21176 30  1 70  0  0
 8  0 1030464 165961376  30308 772575616    0    0     0   113 81837 10460 25  2 73  0  0
135  0 1030464 165961088  30308 772575616    0    0     0     3 15602 5828  4  0 96  0  0
 7  0 1030464 165961568  30308 772575616    0    0     0     0 12644 4450  4  0 96  0  0
 9  0 1030464 165960944  30308 772575680    0    0     0     0 12444 4703  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 1030464 165961040  30308 772575680    0    0     0    76 13684 5155  4  0 96  0  0
 7  0 1030464 165961072  30308 772575680    0    0     0  1600 12202 4474  4  0 96  0  0
 7  0 1030464 165962096  30308 772575680    0    0     0    21 12829 5090  4  0 96  0  0
 7  0 1030464 166044080  30308 772575680    0    0     0    10 20000 4911  4  0 96  0  0
 8  0 1030464 166045248  30308 772575680    0    0     0     0 23021 4742  4  0 96  0  0
 7  0 1030464 166038480  30308 772575616    0    0     0     0 12536 5881  4  0 96  0  0
 8  0 1030464 166039344  30308 772575616    0    0     0     0 13116 4499  4  0 96  0  0
 7  0 1030464 165611760  30308 772584256    0    0     0   558 14334 6932  4  0 96  0  0
 6  0 1030464 165966032  30308 772576256    0    0     0 349642 23838 13982  2  1 97  0  0
 7  0 1030464 165955632  30308 772576640    0    0     0    38 13527 4148  2  0 98  0  0
 8  0 1030464 165865184  30308 772578688    0    0     0   272 38197 28129  4  1 95  0  0
 8  0 1030464 165867520  30308 772578816    0    0     0    71 19731 17318  4  0 96  0  0
136  0 1030464 165832864  30308 772578816    0    0     0     0 70121 27407 21  1 79  0  0
10  0 1030464 165805792  30308 772578816    0    0     0     0 85943 29260 25  1 74  0  0
 9  0 1030464 165806400  30308 772578816    0    0     0  1842 127919 27036 37  2 61  0  0
 9  0 1030464 165806176  30308 772578816    0    0     0   473 19499 12999  4  1 95  0  0
 7  0 1030464 165792064  30308 772578816    4    0     4    22 23603 13350  4  0 95  0  0
 7  0 1030464 165823200  30308 772578880    0    0     0   381 33548 27835  4  0 95  0  0
 9  0 1030464 165862704  30308 772578880    0    0     0    35 17396 6685  4  0 96  0  0
 9  0 1030464 165846032  30308 772578880    0    0     0  1882 25116 13164  4  0 95  0  0
 8  0 1030464 165870224  30308 772578880    0    0     0     3 25915 15447  4  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0 1030464 165848752  30308 772578816    0    0     0     0 24814 13177  4  0 96  0  0
 9  0 1030464 165855488  30308 772578816    0    0     0  3523 31760 16873  5  1 95  0  0
 8  0 1030464 165800000  30308 772578816    0    0     0     3 33745 16843  4  1 95  0  0
 8  0 1030464 165799984  30308 772578880    0    0     0  2431 32951 16872  4  1 96  0  0
 8  0 1030464 165798912  30308 772578880    0    0     0     3 33833 16575  5  1 94  0  0
 7  0 1030464 165797280  30308 772578880    0    0     0     0 12566 4622  4  0 96  0  0
 7  0 1030464 165796656  30308 772578880    0    0     0     0 12260 4668  4  0 96  0  0
 7  0 1030464 165796864  30308 772578880    0    0     0    88 16650 6385  4  0 96  0  0
 7  0 1030464 165797264  30308 772578880    0    0     0     0 13239 6394  4  0 96  0  0
 8  0 1030464 165798864  30308 772578880    0    0     0   228 61578 15552 20  0 80  0  0
 7  0 1030464 165799200  30308 772578880    0    0     0     0 83336 20285 27  1 72  0  0
 7  0 1030464 165800048  30308 772578880    0    0     0     0 61558 6864 20  2 78  0  0
 7  0 1030464 165884416  30308 772578880    0    0     0  1596 12837 5615  4  0 96  0  0
134  0 1030464 165883584  30308 772578880    0    0     0   457 13892 5086  4  0 96  0  0
 7  0 1030464 165891968  30308 772578880    0    0     0   112 14489 21681  4  0 96  0  0
 7  0 1030464 165885376  30308 772578944    0    0     0     3 12221 4987  3  0 96  0  0
 7  0 1030464 165885584  30308 772578944    0    0     0     0 14647 5045  4  0 96  0  0
 7  0 1030464 165883600  30308 772578944    0    0     0   440 16496 7407  4  0 96  0  0
 7  0 1030464 165882496  30308 772578944    0    0     0  1308 12661 4368  4  0 96  0  0
 7  0 1030464 165882336  30308 772578944    0    0     0     3 14940 5997  4  0 96  0  0
 7  0 1030464 165934064  30308 772579072    0    0     0     0 13434 5224  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0 1030464 165895488  30308 772579072    0    0     0     0 12657 5258  4  0 96  0  0
 7  0 1030464 167604400  30308 772579072    0    0     0   219 24851 7050  4  0 96  0  0
 6  0 1030464 170278304  30308 772561920    0    0     0  2025 17584 6123  3  0 96  0  0
 6  0 1030464 170278640  30308 772561920    0    0     0   587 14367 5313  3  0 97  0  0
 7  0 1030464 170278656  30308 772561920    0    0     0   109 12084 5311  4  0 96  0  0
 6  0 1030464 170277792  30308 772561920    0    0     0  3250 11492 5235  3  0 97  0  0
 6  0 1030464 170203648  30308 772561920    0    0     0    32 18031 8102  4  0 96  0  0
133  0 1030464 170204528  30308 772561920    0    0     0     0 34747 10467 11  0 89  0  0
134  0 1030464 170205008  30308 772561920    0    0     0  1992 86680 18798 24  1 75  0  0
 6  0 1030464 169485168  30308 772561920    0    0     0     0 99974 14639 31  2 67  0  0
 5  0 1030464 170206704  30308 772561920    0    0     0     0 19797 5631  4  0 96  0  0
 5  0 1030464 170206752  30308 772561920    0    0     0     0 21276 5711  3  0 97  0  0
 5  0 1030464 170206112  30308 772561920    0    0     0   478 11179 6472  3  0 97  0  0
 5  0 1030464 170206096  30308 772561920    0    0     0   136 14168 5236  3  0 96  0  0
 5  0 1030464 170207136  30308 772561920    0    0     0     0 10766 5226  3  0 97  0  0
 5  0 1030464 170207872  30308 772561920    0    0     0     0 12774 5687  4  0 96  0  0
 6  0 1030464 170277392  30308 772562240    0    0     0 347782 16860 6897  3  0 97  0  0
 5  0 1030464 170405328  30308 772561920    0    0     0   460 13673 5354  3  0 97  0  0
 5  0 1030464 170741680  30308 772562432    0    0     0    60 15241 12192  2  0 98  0  0
 5  0 1030464 170467600  30308 772562816    0    0     0     3 11026 4517  2  0 98  0  0
 5  0 1030464 170471648  30308 772562816    0    0     0   172 11657 4951  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0 1030464 170479072  30308 772562816    0    0     0    12 21598 5470  3  0 97  0  0
132  0 1030464 170477024  30308 772562816    0    0     0    80 10844 6399  3  0 97  0  0
 5  0 1030464 170475936  30308 772562816    0    0     0     0 11125 4964  3  0 97  0  0
 5  0 1030464 170476000  30308 772562816    0    0     0     0 28265 5048  3  0 97  0  0
132  0 1030464 170476672  30308 772562816    0    0     0     0 45153 11876 15  0 85  0  0
132  0 1030464 170476608  30308 772562816    0    0     0   120 75936 18942 25  0 75  0  0
 5  0 1030464 170477184  30308 772562816    0    0     0  1208 114043 15000 31  2 67  0  0
 6  0 1030464 170454512  30308 772562816    0    0     0   209 31194 25914  3  1 96  0  0
 5  0 1030464 170453664  30308 772562880    0    0     0    70 17773 18558  3  0 96  0  0
 6  0 1030464 170451152  30308 772562944    0    0     0     0 18754 19499  3  0 96  0  0
 6  0 1030464 170451488  30308 772562944    0    0     0     0 19073 17421  3  0 96  0  0
 8  0 1030464 170442384  30308 772562944    0    0     0  1723 17552 15748  3  0 97  0  0
 5  0 1030464 170453296  30308 772562944    0    0     0     3 15816 9522  4  0 96  0  0
 7  0 1030464 170452752  30308 772562944    0    0     0  2974 11387 4964  3  0 97  0  0
 7  0 1030464 170453360  30308 772562944    0    0     0    70 11625 4943  3  0 97  0  0
 6  0 1030464 170465184  30308 772562944    0    0     0   578 16308 5848  3  0 96  0  0
 7  0 1030464 170466304  30308 772562944    0    0     0     0 13251 5241  3  0 97  0  0
 7  0 1030464 170469008  30308 772562944    0    0     0     0 14578 7270  3  0 97  0  0
 6  0 1030464 170458368  30308 772562944    0    0     0   745 15007 5613  4  0 96  0  0
 7  0 1030464 170447328  30308 772562944    0    0     0  1558 12144 5153  3  0 97  0  0
 8  0 1030464 170446368  30308 772562944    0    0     0     3 34408 9568 11  0 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
134  0 1030464 170405184  30308 772562944    0    0     0     0 67359 20018 21  0 78  0  0
134  0 1030464 169765248  30308 772562944    0    0     0     0 99204 20059 28  2 71  0  0
 8  0 1030464 170396144  30308 772562880    0    0     0  2219 34749 7812  8  1 91  0  0
 7  0 1030464 170419552  30308 772562944    0    0     0   172 19974 9815  4  0 96  0  0
 7  0 1030464 170410992  30308 772562944    0    0     0    18 13308 6293  3  0 97  0  0
 8  0 1030464 170371232  30308 772563456    0    0     0     0 15679 5029  4  0 96  0  0
 7  0 1030464 170363488  30308 772562944    0    0     0  1080 13198 5021  3  0 96  0  0
 6  0 1030464 170535104  30308 772562944    0    0     0  3540 11691 4937  3  0 97  0  0
 9  0 1030464 170537184  30308 772562944    0    0     0   123 15317 4942  3  0 97  0  0
 6  0 1030464 170546528  30308 772562944    0    0     0    30 12099 5786  3  0 97  0  0
 5  0 1030464 170547392  30308 772562944    0    0     0     0 10213 4242  3  0 97  0  0
 5  0 1030464 170547456  30308 772562944    0    0     0    91 9867 4256  3  0 97  0  0
 5  0 1030464 170544944  30308 772562944    0    0     0     3 12193 5755  3  0 97  0  0
 5  0 1030464 170543680  30308 772562944    0    0     0     0 9925 4288  3  0 97  0  0
 5  0 1030464 170544064  30308 772562944    0    0     0  3010 11837 5487  3  0 97  0  0
 5  0 1030464 170544736  30308 772562944    0    0     0     0 13112 6313  3  0 97  0  0
 5  0 1030464 170544144  30308 772563008    0    0     0   304 13649 5789  3  0 97  0  0
 5  0 1030464 170550144  30308 772563008    0    0     0     0 10128 4209  3  0 97  0  0
 5  0 1030464 170550464  30308 772563008    0    0     0     0 11653 4554  3  0 97  0  0
132  0 1030464 170550656  30308 772563008    0    0     0   347 53829 13961 17  0 83  0  0
 5  0 1030464 170550656  30308 772563008    0    0     0     3 71800 16922 22  0 78  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0 1030464 170551024  30308 772563008    0    0     0     0 118597 14365 33  2 65  0  0
 5  0 1030464 170550336  30308 772563008    0    0     0   433 11246 4300  3  0 97  0  0
 6  0 1030464 170550352  30308 772563008    0    0     0    32 23092 5009  4  0 96  0  0
 5  0 1030464 170225696  30308 772563008    0    0     0  3385 11065 5191  3  0 97  0  0
 5  0 1030464 170549360  30308 772563392    0    0     0 347802 16476 6123  3  0 97  0  0
 6  0 1030464 170550000  30308 772563072    0    0     0     0 14420 11142  2  0 98  0  0
 5  0 1030464 170612592  30308 772563584    0    0     0     0 12456 5064  2  0 97  0  0
 5  0 1030464 170481888  30308 772563904    0    0     0     0 13318 4528  2  0 97  0  0
 6  0 1030464 170481920  30308 772563904    0    0     0    18 10330 4574  3  0 97  0  0
 5  0 1030464 170481600  30308 772563904    0    0     0    37 13067 5955  4  0 96  0  0
 6  0 1030464 170481856  30308 772563904    0    0     0     0 10049 4065  3  0 97  0  0
 5  0 1030464 170482720  30308 772563904    0    0     0     0 10785 4841  3  0 97  0  0
 5  0 1030464 170482352  30308 772563904    0    0     0     0 22635 4700  3  0 97  0  0
 5  0 1030464 170483472  30308 772563904    0    0     0     0 10587 4598  3  0 97  0  0
 6  0 1030464 170483680  30308 772563904    0    0     0    24 21187 5303  3  0 97  0  0
 5  0 1030464 170483376  30308 772563968    0    0     0    60 14894 5419  4  0 96  0  0
 5  0 1030464 170484080  30308 772563968    0    0     0     3 16970 7590  5  0 95  0  0
132  0 1030464 170484256  30308 772563968    0    0     0     7 65052 16873 21  0 79  0  0
260  0 1030464 169947232  30308 772563968    0    0     0     3 98675 17753 32  1 67  0  0
 5  0 1030464 170488320  30308 772563968    0    0     0  1116 54529 9205 17  1 83  0  0
 5  0 1030464 170482960  30308 772563968    0    0     0   213 13939 6212  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0 1030464 170481536  30308 772563968    0    0     0     0 9831 4291  3  0 97  0  0
 5  0 1030464 170481920  30308 772563968    0    0     0     0 12144 4757  3  0 96  0  0
 5  0 1030464 170481440  30308 772563968    0    0     0     0 13752 5272  3  0 97  0  0
 5  0 1030464 170481824  30308 772563968    0    0     0   265 12550 5677  3  0 97  0  0
 8  0 1030464 170448256  30308 772563968    0    0     0   228 29347 19093  4  1 96  0  0
 7  0 1030464 170458432  30308 772564032    0    0     0   134 20992 18435  3  1 96  0  0
 6  0 1030464 170455712  30308 772564032    0    0     0     0 17229 19260  3  0 97  0  0
 6  0 1030464 170456144  30308 772564032    0    0     0     0 29651 16317  4  0 96  0  0
 6  0 1030464 170455712  30308 772564032    0    0     0  1504 26168 18038  3  0 96  0  0
 5  0 1030464 170457632  30308 772564032    0    0     0  1541 18659 12838  3  0 97  0  0
 5  0 1030464 170458720  30308 772564032    0    0     0   420 11849 5388  3  0 97  0  0
 5  0 1030464 170457936  30308 772564032    0    0     0    75 10585 4856  3  0 97  0  0
 5  0 1030464 170458016  30308 772564032    0    0     0   263 10606 4875  3  0 97  0  0
133  0 1030464 170470976  30308 772564032    0    0     0   138 17636 9789  5  0 95  0  0
 6  0 1030464 170471008  30308 772564032    0    0     0    18 66925 18727 21  0 78  0  0
133  0 1030464 169874384  30308 772564032    0    0     0     0 108805 21360 33  2 66  0  0
 5  0 1030464 170474400  30308 772564032    0    0     0   718 28918 5703  8  1 92  0  0
 5  0 1030464 170475968  30308 772564032    0    0     0     0 12050 5358  3  0 97  0  0
 6  0 1030464 170475648  30308 772564032    0    0     0     0 10747 5802  3  0 97  0  0
 5  0 1030464 170475584  30308 772564032    0    0     0    92 11311 4844  3  0 97  0  0
 5  0 1030464 170476000  30308 772564032    0    0     0     0 10309 4600  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0 1030464 170476368  30308 772564032    0    0     0     0 13133 6610  3  0 97  0  0
 6  0 1030464 170475888  30308 772564032    0    0     0     2 12045 5566  3  0 97  0  0
 5  0 1030464 170476000  30308 772563840    0    0     0    79 10500 5462  3  0 97  0  0
 5  0 1030464 170476320  30308 772563840    0    0     0   180 10427 4743  3  0 97  0  0
 7  0 1030464 170476512  30308 772563840    0    0     0     0 12585 5236  3  0 97  0  0
 5  0 1030464 170476560  30308 772563840    0    0     0    21 10629 5358  3  0 97  0  0
 5  0 1030464 170492064  30308 772563840    0    0     0     5 10511 4896  3  0 97  0  0
 6  0 1030464 170488784  30308 772563904    0    0     0    12 12647 7794  3  0 97  0  0
 5  0 1030464 170488192  30308 772563904    0    0     0    82 10427 4749  3  0 97  0  0
 5  0 1030464 170487344  30308 772563904    0    0     0   115 10385 5166  3  0 97  0  0
77  0 1030464 170486336  30308 772563904    0    0     0     0 71508 18034 23  0 76  0  0
